frame,distance_to_interface_nm,distance_to_ca_nm,water_oxygen_Qe,dens,s_phase,group
0,0.5193371166085647,2.881501333348188,-0.834,0.1227747593075037,0.0,CWLD_water_off_aq0p5
0,0.32255178920826705,1.8255788873724805,-0.834,0.26824968420212714,0.0,CWLD_water_off_aq0p5
0,0.6549243232761339,2.474789847954746,-0.834,0.29659306490793824,0.0,CWLD_water_off_aq0p5
0,0.22405781449303128,2.6492626266629298,-0.834,0.9223873431452421,0.0,CWLD_water_off_aq0p5
0,1.1228292945051783,4.114578498359256,-0.834,0.23894438706338406,0.0,CWLD_water_off_aq0p5
0,0.5339525356676359,3.1537026616954997,-0.834,0.28007355926092714,0.0,CWLD_water_off_aq0p5
0,0.49745559654171484,2.7263386677563304,-0.834,0.18015658494550735,0.0,CWLD_water_off_aq0p5
0,0.37831746662275934,3.1325302398335446,-0.834,0.12296910278382711,0.0,CWLD_water_off_aq0p5
0,1.614124721731661,4.25341566316145,-0.834,0.16220899191102944,0.0,CWLD_water_off_aq0p5
0,0.8394410508349086,2.387935843169638,-0.834,0.28567738458514214,0.0,CWLD_water_off_aq0p5
0,0.6044695375017346,2.379850835669047,-0.834,0.2131405659019947,0.0,CWLD_water_off_aq0p5
0,1.6185439088506686,3.0462244830079137,-0.834,0.22159572504460812,0.0,CWLD_water_off_aq0p5
0,0.614082999878617,2.216542377587182,-0.834,0.21391371358186007,0.0,CWLD_water_off_aq0p5
0,0.9555783734404397,3.057497403012977,-0.834,0.17031489871442318,0.0,CWLD_water_off_aq0p5
0,0.3236538693564687,1.7527033342628897,-0.834,0.17573820817014574,0.0,CWLD_water_off_aq0p5
0,0.7930540891720678,2.613078138505449,-0.834,0.2600657921284437,0.0,CWLD_water_off_aq0p5
0,0.6341064404245158,2.462732376726111,-0.834,0.18931504990905523,0.0,CWLD_water_off_aq0p5
0,1.3613686674340764,3.1785710107687883,-0.834,0.1580235525034368,0.0,CWLD_water_off_aq0p5
0,0.743827578485788,2.3033449734078504,-0.834,0.27968842163681984,0.0,CWLD_water_off_aq0p5
