#"Step","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Elapsed Time (s)"
1183000,-35259.24083856596,302.61942941256285,26.876696163424935,0.9872767573976409,593,344.32149744033813
1184000,-35375.65755362675,291.11352553216295,27.00884275617516,0.9824462927690977,593,344.61495876312256
1185000,-35533.686568656565,301.6398492217883,26.807068114843897,0.9898410868398803,593,344.9039933681488
1186000,-35334.21440999213,299.94129360993196,27.184733190689887,0.9760896769395291,593,345.19285798072815
1187000,-35591.43568327159,296.29181907512503,26.856284968564008,0.9880271031100315,593,345.4839563369751
1188000,-35370.86556718689,300.48507280331756,26.682884447117974,0.9944478637748555,593,345.77615904808044
1189000,-35302.61333580677,294.0323379951634,26.88928527966117,0.9868145308368771,593,346.0669186115265
1190000,-35121.13569435749,303.12272624580015,27.180773772164006,0.9762318637507726,593,346.3593487739563
1191000,-35454.36091008467,299.8655794840154,27.137820306443405,0.9777770336067696,593,346.6478295326233
1192000,-35636.626880943535,298.6461030971356,26.79989550186766,0.9901060038065672,593,346.9458923339844
1193000,-35772.36581899386,300.40858687907536,26.622161629982088,0.996716112184675,593,347.237224817276
1194000,-35259.075742101915,304.4156504912425,27.027045711530185,0.9817846064643175,593,347.53333353996277
1195000,-35431.00230724252,304.32475995536475,27.122879085559262,0.9783156631006544,593,347.82713508605957
1196000,-35787.789044230834,299.14175277990995,27.12852114621073,0.9781121976674395,593,348.1201841831207
1197000,-35249.83218663749,301.42178550198344,26.867745098895256,0.9876056714144887,593,348.4129526615143
1198000,-35484.114116850644,303.7614824844742,27.22519425630552,0.9746390489626049,593,348.7037663459778
1199000,-35423.98290170715,301.73734370098407,26.991473577855896,0.9830785029668472,593,348.9971697330475
1200000,-35636.839645933534,287.6591383419568,26.752846513199447,0.9918472572515208,593,349.2872939109802
1201000,-35443.92631431844,292.6790505190008,26.63314940972701,0.9963049067000957,593,349.58409881591797
1202000,-35669.13651977972,308.25087968548087,26.774610349461305,0.991041030717433,593,349.88094902038574
1203000,-35483.18888592646,295.33479042564835,26.906812219018903,0.9861717256506468,593,350.1745545864105
1204000,-35300.18525424501,302.39981788041376,27.200811490248736,0.9755127139240043,593,350.47043919563293
1205000,-35518.40590909059,300.08749798584574,26.909444617735993,0.9860752540503477,593,350.76344776153564
1206000,-35535.662292439745,299.67402135498855,26.894913949468027,0.9866080065414238,593,351.05746507644653
1207000,-35504.82327961484,303.82632494117524,26.807378934672872,0.9898296100655907,593,351.3510072231293
1208000,-35540.153254319855,312.329954420842,27.140219147661565,0.977690610876075,593,351.6439037322998
1209000,-35564.07923570497,295.7027251846886,27.278105508615194,0.9727485447773258,593,351.93739318847656
1210000,-35514.14136725934,302.04278592152895,26.763760116747516,0.9914428063186673,593,352.23010444641113
1211000,-35579.05781750676,291.7768799371023,26.785856753834416,0.9906249287318135,593,352.5222132205963
1212000,-35465.78809784604,305.08646015492315,26.886825812640428,0.9869047994989756,593,352.819100856781
1213000,-35601.59446978537,293.0785954316186,27.064006196027453,0.9804438132918637,593,353.1119055747986
1214000,-35481.06094070627,307.02904416104235,27.478556859372027,0.9656525112867295,593,353.4007890224457
1215000,-35473.60074935863,294.34082320518417,27.39997684667341,0.9684218926998591,593,353.6978590488434
1216000,-35191.762991571064,307.0515490056273,26.90607878279397,0.9861986078311918,593,353.9998366832733
1217000,-35444.8710687254,301.82285485127653,27.29125672374373,0.9722797929896073,593,354.29322838783264
1218000,-35696.922176963955,306.6992013880109,26.87551961906242,0.9873199779537314,593,354.5862822532654
1219000,-35122.91511351062,296.1634159605203,27.02576792312307,0.9818310256074106,593,354.88134503364563
1220000,-35484.91671380341,303.6172090282937,26.548274671691303,0.9994900898807577,593,355.1768481731415
1221000,-35025.18579445839,298.9952910129026,27.268377718012626,0.9730955655737369,593,355.4696445465088
1222000,-35452.98312630481,310.51152802088683,27.131203364864746,0.9780155004901333,593,355.7619454860687
1223000,-35485.82191711307,295.8765241272737,27.17230276274008,0.9765362056164575,593,356.0517225265503
1224000,-35526.22589428201,289.307437849997,26.997715399763326,0.9828512170337345,593,356.34258937835693
1225000,-35514.993247509825,305.4478871855719,27.019391580093423,0.98206272924877,593,356.64464712142944
1226000,-35306.822918608,296.53071362484565,27.04143347698243,0.9812622345029917,593,356.9416973590851
1227000,-35661.306739236934,305.4620093886608,26.984080817210277,0.9833478345078219,593,357.23177790641785
1228000,-35407.34828674043,294.83697762374476,26.524166467739057,1.0003985410837164,593,357.527601480484
1229000,-35522.84376108395,303.19810582935764,26.767385184466594,0.9913085366734358,593,357.8179364204407
1230000,-35502.361427215874,291.3985822038687,27.4951712556507,0.9650690003370853,593,358.1059820652008
1231000,-35532.75118654824,295.6992868914216,26.929638644442672,0.9853358148667033,593,358.4027841091156
1232000,-35128.7555822953,308.8570207875992,26.865108616766335,0.9877025928429572,593,358.69746589660645
1233000,-35618.643161199296,303.9216723190643,27.099381570308303,0.9791639476695962,593,358.99262022972107
1234000,-35490.41955732336,301.59827917010335,26.99218480010965,0.9830525996428414,593,359.2966923713684
1235000,-35337.05501739477,306.1747047313492,26.907381496256967,0.9861508612972608,593,359.59366250038147
1236000,-35813.724106934314,295.8772813062128,27.330480714370335,0.9708844024772623,593,359.88574862480164
1237000,-35127.512795043716,294.8865853565632,27.067048675501542,0.98033360622004,593,360.1758074760437
1238000,-35255.81123373442,303.0314207254749,27.09721567278243,0.9792422128610202,593,360.4663317203522
1239000,-35680.63740214787,294.96933335589165,26.726374052306454,0.9928296814920117,593,360.7596743106842
1240000,-35510.18108762514,290.09799633835576,27.274135506511513,0.9728901373043628,593,361.0518136024475
1241000,-35375.45600964069,303.3843519305462,27.05102250752494,0.9809143972434484,593,361.34302520751953
1242000,-35334.38508231236,310.4709532306677,26.729732387289303,0.9927049419471837,593,361.63517594337463
1243000,-35365.2650510272,299.94289331978734,26.61246792765788,0.9970791701813828,593,361.9301378726959
1244000,-35586.57654924816,295.05002598645626,26.751557081700202,0.9918950645283844,593,362.2200610637665
1245000,-35365.23202309909,298.8232136029445,26.755697415685155,0.9917415728521493,593,362.5148329734802
1246000,-35007.72250908782,303.75710125706485,26.87128977678704,0.9874753931874908,593,362.8072922229767
1247000,-35189.83552940977,313.8622806290288,26.68012256144998,0.9945508075037008,593,363.1069390773773
1248000,-35441.18760171017,309.09837060825384,26.79712616414284,0.9902083258948059,593,363.399906873703
1249000,-35200.2743120978,298.66448732385516,27.342125698230067,0.970470903785855,593,363.69341707229614
1250000,-35528.456979464514,299.1664941956641,26.874312951019814,0.9873643090392328,593,363.98924112319946
